kev_cve,kev_description,non_kev_cve,non_kev_description,similarity,rank
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (1),CVE-2025-32462,Sudo 1.9.17 Host Option - Elevation of Privilege,0.5643565654754639,8
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),N/A,Bludit 3.9.2 - Authentication Bruteforce Bypass (Metasploit),0.5640414357185364,3
CVE-2023-23488,Paid Memberships Pro  v2.9.8 (WordPress Plugin) - Unauthenticated SQL Injection,N/A,Affiliate Me Version 5.0.1 - SQL Injection,0.5639939308166504,9
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),N/A,UPS Network Management Card 4 - Path Traversal,0.5639928579330444,5
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,CVE-2019-15715;CVE-2017-7615,Mantis Bug Tracker 2.3.0 - Remote Code Execution (Unauthenticated),0.5639883875846863,4
CVE-2020-7247,OpenSMTPD - MAIL FROM Remote Code Execution (Metasploit),N/A,Bludit 3.9.2 - Authentication Bruteforce Bypass (Metasploit),0.5637163519859314,8
CVE-2020-9496,ApacheOfBiz 17.12.01 - Remote Command Execution (RCE),CVE-2020-23839,GetSimple CMS 3.3.16 - Persistent Cross-Site Scripting,0.5635732412338257,9
CVE-2020-8656;CVE-2020-8655;CVE-2020-8654,EyesOfNetwork 5.3 - Remote Code Execution,CVE-2020-35848;CVE-2020-35847,Cockpit CMS 0.11.1 - 'Username Enumeration & Password Reset' NoSQL Injection,0.5634597539901733,7
CVE-2023-23488,Paid Memberships Pro  v2.9.8 (WordPress Plugin) - Unauthenticated SQL Injection,N/A,WordPress Plugin WP Statistics 13.0.7 - Time-Based Blind SQL Injection (Unauthenticated),0.563183069229126,10
CVE-2023-32235,Ghost CMS 5.42.1 - Path Traversal,CVE-2023-34096,Thruk Monitoring Web Interface 3.06 - Path Traversal,0.5630394816398621,6
CVE-2019-5825,Google Chrome 72 and 73 - Array.map Out-of-Bounds Write (Metasploit),CVE-2019-9213;CVE-2018-5333,Reliable Datagram Sockets (RDS) - rds_atomic_free_op NULL pointer dereference Privilege Escalation (,0.5626236200332642,7
CVE-2019-5825,Google Chrome 72 and 73 - Array.map Out-of-Bounds Write (Metasploit),CVE-2019-9213;CVE-2018-5333,Reliable Datagram Sockets (RDS) - rds_atomic_free_op NULL pointer dereference Privilege Escalation (,0.5626236200332642,8
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),N/A,Microweber CMS 1.2.10 - Local File Inclusion (Authenticated) (Metasploit),0.5623975396156311,4
CVE-2020-11652;CVE-2020-11651,Saltstack 3000.1 - Remote Code Execution,CVE-2024-43425,Moodle 4.4.0 - Authenticated Remote Code Execution,0.5622738003730774,6
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (2),CVE-2019-0230,Apache Struts 2.5.20 - Double OGNL evaluation,0.5622491240501404,10
CVE-2024-23897,Jenkins 2.441 - Local File Inclusion,N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.5620101690292358,7
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,CVE-2020-35848;CVE-2020-35847,Cockpit CMS 0.11.1 - 'Username Enumeration & Password Reset' NoSQL Injection,0.5617126226425171,6
CVE-2020-11652;CVE-2020-11651,Saltstack 3000.1 - Remote Code Execution,N/A,ManageEngine ADSelfService Build prior to 6003 - Remote Code Execution (Unauthenticated),0.5615527033805847,7
CVE-2020-11652;CVE-2020-11651,Saltstack 3000.1 - Remote Code Execution,N/A,File Thingie 2.5.7 - Remote Code Execution (RCE),0.5610081553459167,8
CVE-2019-13720,Google Chrome 78.0.3904.70 - Remote Code Execution,N/A,Real Player v.20.0.8.310 G2 Control - 'DoGoToURL()' Remote Code Execution (RCE),0.5609752535820007,9
CVE-2020-8656;CVE-2020-8655;CVE-2020-8654,EyesOfNetwork 5.3 - Remote Code Execution,CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.5608395934104919,8
CVE-2020-11652;CVE-2020-11651,Saltstack 3000.1 - Remote Code Execution,CVE-2024-23749,KiTTY 0.76.1.13 - Command Injection,0.5607565641403198,9
CVE-2023-30258,MagnusSolution magnusbilling 7.3.0 - Command Injection,N/A,WordPress Plugin Supsystic Digital Publications 1.6.9 - Multiple Vulnerabilities,0.5605716109275818,10
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),N/A,OpenCATS 0.9.4 - Remote Code Execution (RCE),0.5603763461112976,2
CVE-2021-32305,Websvn 2.6.0 - Remote Code Execution (Unauthenticated),CVE-2025-59528,Flowise 3.0.4 - Remote Code Execution (RCE),0.5603523254394531,5
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),N/A,CMS Made Simple 2.2.14 - Arbitrary File Upload (Authenticated),0.5602984428405762,5
CVE-2020-8656;CVE-2020-8655;CVE-2020-8654,EyesOfNetwork 5.3 - Remote Code Execution,CVE-2022-35411,rpc.py 0.6.0 - Remote Code Execution (RCE),0.5602754354476929,9
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,CVE-2021-37391,Chamilo LMS 1.11.14 - Account Takeover,0.560226321220398,5
CVE-2020-2096,Jenkins Gitlab Hook Plugin 1.4.2 - Reflected Cross-Site Scripting,CVE-2018-19585;CVE-2018-19571,GitLab 11.4.7 - RCE (Authenticated) (2),0.5600658655166626,9
CVE-2019-17026,Firefox 72 IonMonkey - JIT Type Confusion,N/A,Xenforo Version 2.2.13 - Authenticated Stored XSS,0.5598096251487732,5
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,CVE-2022-44267,ImageMagick 7.1.0-49 - DoS,0.5597549080848694,3
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),N/A,CMS Made Simple 2.2.14 - Authenticated Arbitrary File Upload,0.5596611499786377,2
CVE-2020-7247,OpenSMTPD - MAIL FROM Remote Code Execution (Metasploit),N/A,Wago PFC200 - Authenticated Remote Code Execution (Metasploit),0.5595422387123108,9
CVE-2021-32305,Websvn 2.6.0 - Remote Code Execution (Unauthenticated),CVE-2021-43405,FusionPBX 4.5.29 - Remote Code Execution (RCE) (Authenticated),0.559390127658844,6
CVE-2021-44228,Apache Log4j 2 - Remote Code Execution (RCE),CVE-2023-41425,WonderCMS 3.4.2 - Remote Code Execution (RCE),0.5593780279159546,8
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (1),CVE-2021-43579,HTMLDOC 1.9.13 - Stack Buffer Overflow,0.559305727481842,9
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),N/A,File Thingie 2.5.7 - Remote Code Execution (RCE),0.5592455863952637,3
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,Online Diagnostic Lab Management System 1.0 - SQL Injection (Unauthenticated),0.558881938457489,1
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,N/A,vBulletin 5.6.2 - 'widget_tabbedContainer_tab_panel' Remote Code Execution,0.5587642192840576,3
CVE-2019-13720,Google Chrome 78.0.3904.70 - Remote Code Execution,CVE-2020-22841,b2evolution 6.11.6 - 'plugin name' Stored XSS,0.5587370991706848,10
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,CVE-2024-39930,gogs 0.13.0 - Remote Code Execution (RCE),0.5580937266349792,4
CVE-2023-32235,Ghost CMS 5.42.1 - Path Traversal,N/A,Karel IP Phone IP1211 Web Management Panel - Directory Traversal,0.5580915808677673,7
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,N/A,RiteCMS 2.2.1 - Remote Code Execution (Authenticated),0.5580902099609375,7
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,CVE-2024-12483,UJCMS 9.6.3 - User Enumeration via IDOR,0.5577691793441772,2
CVE-2023-32235,Ghost CMS 5.42.1 - Path Traversal,CVE-2018-6383,Monstra CMS 3.0.4 - Remote Code Execution (Authenticated),0.5575991272926331,8
CVE-2021-42013,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (2),CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.5574062466621399,8
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),CVE-2020-28337,Microweber CMS 1.1.20 - Remote Code Execution (Authenticated),0.5572129487991333,5
CVE-2019-5825,Google Chrome 72 and 73 - Array.map Out-of-Bounds Write (Metasploit),CVE-2020-6507,Google Chrome 81.0.4044 V8 - Remote Code Execution,0.5567852258682251,9
CVE-2021-32305,Websvn 2.6.0 - Remote Code Execution (Unauthenticated),N/A,Job Portal 1.0 - Remote Code Execution,0.5566131472587585,7
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,CVE-2018-19422,Subrion CMS 4.2.1 - Arbitrary File Upload,0.5565353631973267,8
CVE-2019-5825,Google Chrome 72 and 73 - Array.map Out-of-Bounds Write (Metasploit),CVE-2021-21425,GravCMS 1.10.7 - Unauthenticated Arbitrary File Write (Metasploit),0.5565176606178284,10
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,CVE-2023-41425,WonderCMS 3.4.2 - Remote Code Execution (RCE),0.5562193989753723,4
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,Patient Appointment Scheduler System 1.0 - Unauthenticated File Upload,0.5560692548751831,3
CVE-2020-7247,OpenSMTPD - MAIL FROM Remote Code Execution (Metasploit),CVE-2021-3291,Zen Cart 1.5.7b - Remote Code Execution (Authenticated),0.555867612361908,10
CVE-2021-42013,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (2),CVE-2024-43425,Moodle 4.4.0 - Authenticated Remote Code Execution,0.5558367967605591,9
CVE-2020-11652;CVE-2020-11651,Saltstack 3000.1 - Remote Code Execution,CVE-2019-14530,OpenEMR 5.0.1.7 - 'fileName' Path Traversal (Authenticated),0.5556063055992126,10
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5555610656738281,6
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,N/A,File Thingie 2.5.7 - Remote Code Execution (RCE),0.5555152893066406,9
CVE-2024-23897,Jenkins 2.441 - Local File Inclusion,CVE-2023-48292,XWiki Standard 14.10 - Remote Code Execution (RCE),0.5553990602493286,8
CVE-2021-3156,Sudo 1.9.5p1 - 'Baron Samedit ' Heap-Based Buffer Overflow Privilege Escalation (1),CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.5553090572357178,10
CVE-2024-23897,Jenkins 2.441 - Local File Inclusion,CVE-2022-35919,Minio 2022-07-29T19-40-48Z - Path traversal,0.5551827549934387,9
CVE-2021-44228,Apache Log4j 2 - Remote Code Execution (RCE),CVE-2023-1545,TeamPass 3.0.0.21 - SQL Injection,0.5550838112831116,9
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2024-48827,Watcharr 1.43.0 - Remote Code Execution (RCE),0.554800271987915,1
CVE-2021-42013,Apache HTTP Server 2.4.50 - Remote Code Execution (RCE) (2),N/A,TextPattern CMS 4.8.7 - Remote Command Execution (RCE) (Authenticated),0.5545703172683716,10
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),CVE-2024-25004,KiTTY 0.76.1.13 - 'Start Duplicated Session Username' Buffer Overflow,0.5545593500137329,4
CVE-2020-9496,ApacheOfBiz 17.12.01 - Remote Command Execution (RCE),CVE-2017-6478,MaNGOSWebV4  4.0.6 - Reflected XSS,0.5544365644454956,10
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),CVE-2024-43425,Moodle 4.4.0 - Authenticated Remote Code Execution,0.5544019341468811,7
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,Affiliate Me Version 5.0.1 - SQL Injection,0.5543179512023926,4
CVE-2021-44228,Apache Log4j 2 - Remote Code Execution (RCE),N/A,WebHMI 4.1.1 - Remote Code Execution (RCE) (Authenticated),0.554283618927002,10
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),CVE-2019-1125,Microsoft Windows Kernel - Information Disclosure,0.5541315674781799,5
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),N/A,CMS Made Simple 2.2.14 - Authenticated Arbitrary File Upload,0.5539805293083191,8
CVE-2020-8656;CVE-2020-8655;CVE-2020-8654,EyesOfNetwork 5.3 - Remote Code Execution,CVE-2021-39608,FlatCore CMS 2.0.7 - Remote Code Execution (RCE) (Authenticated),0.5539117455482483,10
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),CVE-2019-15715;CVE-2017-7615,Mantis Bug Tracker 2.3.0 - Remote Code Execution (Unauthenticated),0.553812563419342,3
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,N/A,Automatic-Systems SOC FL9600 FastLine - Directory Transversal,0.5534882545471191,5
CVE-2022-24716,Icinga Web 2.10 - Arbitrary File Disclosure,N/A,TextPattern CMS 4.9.0-dev - Remote Command Execution (RCE) (Authenticated),0.5534384250640869,10
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,N/A,Automatic-Systems SOC FL9600 FastLine - The device contains hardcoded login and password for super a,0.5534265041351318,6
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),CVE-2023-45131,Discourse 3.1.1 - Unauthenticated Chat Message Access,0.5532005429267883,9
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),N/A,Gila CMS 2.0.0 - Remote Code Execution (Unauthenticated),0.552969753742218,6
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,CVE-2020-7934,LifeRay 7.2.1 GA2 - Stored XSS,0.5528519153594971,3
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),N/A,Employee Performance Evaluation System v1.0 - File Inclusion and RCE,0.5528315305709839,6
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),CVE-2021-42840,SuiteCRM 7.11.18 - Remote Code Execution (RCE) (Authenticated) (Metasploit),0.552674412727356,7
CVE-2019-17026,Firefox 72 IonMonkey - JIT Type Confusion,N/A,b2evolution 6.11.6 - 'tab3' Reflected XSS,0.5522622466087341,6
CVE-2019-18818,Strapi 3.0.0-beta - Set Password (Unauthenticated),CVE-2023-0744,Answerdev 1.0.3 - Account Takeover,0.5521717667579651,2
CVE-2024-23897,Jenkins 2.441 - Local File Inclusion,N/A,Evolution CMS 3.1.6 - Remote Code Execution (RCE) (Authenticated),0.5520271062850952,10
CVE-2019-17026,Firefox 72 IonMonkey - JIT Type Confusion,CVE-2020-22841,b2evolution 6.11.6 - 'plugin name' Stored XSS,0.5517246127128601,7
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),CVE-2025-8550,atjiu pybbs 6.0.0 - Cross Site Scripting (XSS),0.5514131784439087,6
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,N/A,Craft CMS 4.4.14 - Unauthenticated Remote Code Execution,0.5514035224914551,5
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,N/A,rConfig 3.9.4 - 'searchField' Unauthenticated Root Remote Code Execution,0.5513755679130554,7
CVE-2020-2096,Jenkins Gitlab Hook Plugin 1.4.2 - Reflected Cross-Site Scripting,N/A,GitLab Community Edition (CE) 13.10.3 - 'Sign_Up' User Enumeration,0.5513544678688049,10
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,WordPress Plugin Supsystic Contact Form 1.7.5 - Multiple Vulnerabilities,0.5510731339454651,5
CVE-2019-17026,Firefox 72 IonMonkey - JIT Type Confusion,N/A,QuickDate 1.3.2 - SQL Injection,0.5510562658309937,8
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),CVE-2022-30781,Gitea 1.16.6 - Remote Code Execution (RCE) (Metasploit),0.5510051846504211,8
CVE-2025-24893,XWiki Platform 15.10.10 - Remote Code Execution,N/A,YouPHPTube<= 7.8 - Multiple Vulnerabilities,0.550887942314148,10
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,N/A,WordPress Plugin LearnPress 3.2.6.8 - Privilege Escalation,0.5508319735527039,8
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,N/A,Dolibarr 11.0.3 - Persistent Cross-Site Scripting,0.5505736470222473,4
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,N/A,Barangay Management System 1.0 - Authentication Bypass,0.5504904389381409,9
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),CVE-2022-23409,Ethercreative Logs 3.0.3 - Path Traversal,0.5497996807098389,4
CVE-2021-3560,Polkit 0.105-26 0.117-2 - Local Privilege Escalation,N/A,BoltWire 6.03 - Local File Inclusion,0.5497881770133972,10
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),N/A,Cacti v1.2.8 - Unauthenticated Remote Code Execution (Metasploit),0.5494921803474426,9
CVE-2018-16763,Fuel CMS 1.4.1 - Remote Code Execution (2),CVE-2019-11229,Gitea 1.7.5 - Remote Code Execution,0.5492843985557556,10
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,N/A,Laravel Valet 2.0.3 - Local Privilege Escalation (macOS),0.549251139163971,4
CVE-2018-18326;CVE-2018-18325;CVE-2018-15812;CVE-2018-15811;CVE-2017-9822,DotNetNuke - Cookie Deserialization Remote Code Execution (Metasploit),N/A,CMSimple 5.4 - Local file inclusion (LFI) to Remote code execution (RCE) (Authenticated),0.54900723695755,10
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),N/A,CuteNews 2.1.2 - Arbitrary File Deletion,0.5488687753677368,7
CVE-2019-17026,Firefox 72 IonMonkey - JIT Type Confusion,CVE-2021-27370,Monica 2.19.1 - 'last_name' Stored XSS,0.548701286315918,9
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),CVE-2022-0848,part-db 0.5.11 - Remote Code Execution (RCE),0.5482429265975952,3
CVE-2019-17026,Firefox 72 IonMonkey - JIT Type Confusion,N/A,Library CMS Powerful Book Management System 2.2.0 - Session Fixation,0.5481604933738708,10
CVE-2023-32235,Ghost CMS 5.42.1 - Path Traversal,N/A,Processwire CMS 2.4.0 - 'download' Local File Inclusion,0.5477826595306396,9
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),N/A,Lavalite v9.0.0 - XSRF-TOKEN cookie File path traversal,0.5477284789085388,8
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,N/A,CraftCMS 3 vCard Plugin 1.0.0 - Remote Code Execution,0.5475930571556091,6
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,N/A,File Thingie 2.5.7 - Remote Code Execution (RCE),0.5473912954330444,3
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),N/A,jizhi CMS 1.6.7 - Arbitrary File Download,0.547332763671875,4
CVE-2023-32235,Ghost CMS 5.42.1 - Path Traversal,N/A,CMS Made Simple 2.2.14 - Authenticated Arbitrary File Upload,0.5471924543380737,10
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,WatchGuard Fireware AD Helper Component 5.8.5.10317 - Credential Disclosure,0.5471240282058716,6
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,N/A,UPS Network Management Card 4 - Path Traversal,0.5467177033424377,3
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,N/A,ManageEngine ADSelfService Build prior to 6003 - Remote Code Execution (Unauthenticated),0.5465654134750366,4
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,CVE-2025-37928,Parrot and DJI variants Drone OSes - Kernel Panic Exploit,0.5464181303977966,6
CVE-2020-13927;CVE-2020-11978,Apache Airflow 1.10.10 - 'Example Dag' Remote Code Execution,CVE-2018-15139,OpenEMR 5.0.1.3 - 'manage_site_files' Remote Code Execution (Authenticated),0.5462316274642944,5
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection (Unauthenticated),CVE-2021-21276,POLR URL 2.3.0 - Shortener Admin Takeover,0.546019434928894,3
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,N/A,Monitoring System (Dashboard) 1.0 - File Upload RCE (Authenticated),0.545607328414917,5
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),N/A,UPS Network Management Card 4 - Path Traversal,0.5452289581298828,5
CVE-2021-22911,Rocket.Chat 3.12.1 - NoSQL Injection to RCE (Unauthenticated) (2),CVE-2023-45131,Discourse 3.1.1 - Unauthenticated Chat Message Access,0.545181155204773,2
CVE-2020-13379,Grafana 7.0.1 - Denial of Service (PoC),N/A,Online Job Portal 1.0 - Remote Code Execution,0.5449968576431274,6
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,CVE-2019-0221,Apache Tomcat 9.0.0.M1 - Cross-Site Scripting (XSS),0.5449580550193787,3
CVE-2024-27348,Apache HugeGraph Server 1.2.0 - Remote Code Execution (RCE),CVE-2021-31762,Webmin 1.973 - 'save_user.cgi' Cross-Site Request Forgery (CSRF),0.5441957712173462,10
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),N/A,aaPanel 6.6.6 - Privilege Escalation & Remote Code Execution (Authenticated),0.5440910458564758,7
CVE-2020-7247,OpenSMTPD 6.6.1 - Remote Code Execution,N/A,OTRS 6.0.1 - Remote Command Execution (2),0.5439082384109497,5
CVE-2021-32305,Websvn 2.6.0 - Remote Code Execution (Unauthenticated),N/A,AlphaWeb XE - File Upload Remote Code Execution (RCE) (Authenticated),0.5431608557701111,8
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,CVE-2021-37391,Chamilo LMS 1.11.14 - Account Takeover,0.5425500273704529,7
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,N/A,Laravel Valet 2.0.3 - Local Privilege Escalation (macOS),0.5425422191619873,4
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),CVE-2019-15715;CVE-2017-7615,Mantis Bug Tracker 2.3.0 - Remote Code Execution (Unauthenticated),0.5423483848571777,8
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),CVE-2020-9038,Joplin Desktop 1.0.184 - Cross-Site Scripting,0.5420544147491455,5
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,N/A,Online Matrimonial Project 1.0 - Authenticated Remote Code Execution,0.5417057871818542,6
CVE-2021-22204,ExifTool 12.23 - Arbitrary Code Execution,CVE-2022-4944,KodExplorer 4.49 - CSRF to Arbitrary File Upload,0.541515052318573,7
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,CVE-2021-43617,PHP Laravel 8.70.1 - Cross Site Scripting (XSS) to Cross Site Request Forgery (CSRF),0.5408270359039307,7
CVE-2021-32305,Websvn 2.6.0 - Remote Code Execution (Unauthenticated),CVE-2018-19423,Codiad 2.8.4 - Remote Code Execution (Authenticated) (3),0.540688157081604,9
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,N/A,Zentao Project Management System 17.0 - Authenticated Remote Code Execution (RCE),0.540667712688446,8
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,WordPress Plugin Contact Form Entries 1.1.6 - Cross Site Scripting (XSS) (Unauthenticated),0.5402881503105164,8
CVE-2021-43798,Grafana 8.3.0 - Directory Traversal and Arbitrary File Read,N/A,copyparty 1.8.2 - Directory Traversal,0.540195882320404,4
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,CVE-2018-6383,Monstra CMS 3.0.4 - Remote Code Execution (Authenticated),0.5396407842636108,5
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,N/A,Monitorr 1.7.6m - Remote Code Execution (Unauthenticated),0.5392401218414307,9
CVE-2021-3129,Laravel 8.4.2 debug mode - Remote code execution,N/A,UniSharp Laravel File Manager 2.0.0 - Arbitrary File Read,0.5389321446418762,10
CVE-2022-0482,Easy Appointments 1.4.2 - Information Disclosure,N/A,Dental Clinic Appointment Reservation System 1.0 - Cross Site Request Forgery (Add Admin),0.5385717749595642,9
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),N/A,atrocore 1.5.25 User interaction - Unauthenticated File upload - RCE,0.5384528040885925,9
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,CVE-2019-15715;CVE-2017-7615,Mantis Bug Tracker 2.3.0 - Remote Code Execution (Unauthenticated),0.5380197763442993,5
CVE-2021-32305,Websvn 2.6.0 - Remote Code Execution (Unauthenticated),N/A,Filerun 2021.03.26 - Remote Code Execution (RCE) (Authenticated),0.5376385450363159,10
CVE-2025-32463,Sudo chroot 1.9.17 - Local Privilege Escalation,CVE-2022-0848,part-db 0.5.11 - Remote Code Execution (RCE),0.5376254320144653,6
CVE-2019-13272,Linux Kernel 5.1.x - 'PTRACE_TRACEME' pkexec Local Privilege Escalation (2),N/A,QNAP QTS and Photo Station 6.0.3 - Remote Command Execution,0.537580132484436,9
CVE-2021-22555,Linux Kernel 2.6.19 < 5.9 - 'Netfilter Local Privilege Escalation,CVE-2022-46770,qubes-mirage-firewall  v0.8.3 - Denial Of Service (DoS),0.5375093221664429,7
CVE-2020-1938,Apache Tomcat - AJP 'Ghostcat' File Read/Inclusion (Metasploit),N/A,Jinfornet Jreport 15.6 - Unauthenticated Directory Traversal,0.5370213985443115,4
CVE-2020-7247,OpenSMTPD 6.4.0 < 6.6.1 - Local Privilege Escalation + Remote Code Execution,CVE-2020-8793,OpenSMTPD 6.6.3 - Arbitrary File Read,0.536729097366333,2
CVE-2021-34429,Eclipse Jetty 11.0.5 - Sensitive File Disclosure,CVE-2022-24124,Casdoor 1.13.0 - SQL Injection (Unauthenticated),0.5365610122680664,4
CVE-2022-0847,Linux Kernel 5.8 < 5.16.11 - Local Privilege Escalation (DirtyPipe),N/A,soosyze 2.0.0 - File Upload,0.5363739132881165,10
CVE-2025-29927,Next.js Middleware 15.2.2 -  Authorization Bypass,N/A,Automatic-Systems SOC FL9600 FastLine - Directory Transversal,0.5357703566551208,6
CVE-2021-44228,AD Manager Plus 7122 - Remote Code Execution (RCE),N/A,BigTree CMS 4.4.10 - Remote Code Execution,0.535052478313446,6
